Package,Test,Type,Status,Expected,Actual,Timestamp,Message
"github.com/FITHSCS/backend/business/domain/syncbatchbus","Test_SyncBatch/query-byid#06","test_completion","passed","","","2025-07-06T21:12:36.176708764Z","Test Test_SyncBatch/query-byid#06 passed"
"github.com/FITHSCS/backend/business/domain/syncbatchbus","Test_SyncBatch/query-basic","test_completion","passed","","","2025-07-06T21:12:36.176715797Z","Test Test_SyncBatch/query-basic passed"
"github.com/FITHSCS/backend/business/domain/syncbatchbus","Test_SyncBatch/query-byid#07","test_completion","passed","","","2025-07-06T21:12:36.176723031Z","Test Test_SyncBatch/query-byid#07 passed"
"github.com/FITHSCS/backend/business/domain/syncbatchbus","Test_SyncBatch/create-basic#07","test_completion","passed","","","2025-07-06T21:12:36.176730053Z","Test Test_SyncBatch/create-basic#07 passed"
"github.com/FITHSCS/backend/business/domain/syncbatchbus","Test_SyncBatch/create-basic#08","test_completion","passed","","","2025-07-06T21:12:36.176737868Z","Test Test_SyncBatch/create-basic#08 passed"
"github.com/FITHSCS/backend/business/domain/syncbatchbus","Test_SyncBatch/query-byid#08","test_completion","passed","","","2025-07-06T21:12:36.176744881Z","Test Test_SyncBatch/query-byid#08 passed"
"github.com/FITHSCS/backend/business/domain/syncbatchbus","Test_SyncBatch/query-byid#09","test_completion","passed","","","2025-07-06T21:12:36.176753357Z","Test Test_SyncBatch/query-byid#09 passed"
"github.com/FITHSCS/backend/business/domain/syncbatchbus","Test_SyncBatch/create-basic#09","test_completion","failed","","","2025-07-06T21:12:36.17676051Z","Test Test_SyncBatch/create-basic#09 failed"
"github.com/FITHSCS/backend/business/domain/syncbatchbus","Test_SyncBatch/create-basic#10","test_completion","passed","","","2025-07-06T21:12:36.176767664Z","Test Test_SyncBatch/create-basic#10 passed"
"github.com/FITHSCS/backend/business/domain/syncbatchbus","Test_SyncBatch/query-byid#10","test_completion","passed","","","2025-07-06T21:12:36.176774607Z","Test Test_SyncBatch/query-byid#10 passed"
"github.com/FITHSCS/backend/business/domain/syncbatchbus","Test_SyncBatch/query-byid#11","test_completion","passed","","","2025-07-06T21:12:36.176781099Z","Test Test_SyncBatch/query-byid#11 passed"
"github.com/FITHSCS/backend/business/domain/syncbatchbus","Test_SyncBatch","test_completion","failed","","","2025-07-06T21:12:36.176784135Z","Test Test_SyncBatch failed"
"github.com/FITHSCS/backend/business/domain/syncbatchbus","Test_SyncBatch","test_completion","failed","","","2025-07-06T21:12:36.178385197Z","Test Test_SyncBatch failed"
